mix_code,issue_code,issue_description
DS3-1161,NO_SPECIMEN,Hardened result (id=6880) has no linked specimen
DS3-1162,NO_SPECIMEN,Hardened result (id=6881) has no linked specimen
DS3-1163,NO_SPECIMEN,Hardened result (id=6882) has no linked specimen
DS3-1164,NO_SPECIMEN,Hardened result (id=6883) has no linked specimen
DS3-1165,NO_SPECIMEN,Hardened result (id=6884) has no linked specimen
DS3-1166,NO_SPECIMEN,Hardened result (id=6885) has no linked specimen
DS3-1167,NO_SPECIMEN,Hardened result (id=6886) has no linked specimen
DS3-1168,NO_SPECIMEN,Hardened result (id=6887) has no linked specimen
DS3-1169,NO_SPECIMEN,Hardened result (id=6888) has no linked specimen
DS3-1170,NO_SPECIMEN,Hardened result (id=6889) has no linked specimen
DS3-1171,NO_SPECIMEN,Hardened result (id=6890) has no linked specimen
DS3-1172,NO_SPECIMEN,Hardened result (id=6891) has no linked specimen
DS3-1173,NO_SPECIMEN,Hardened result (id=6892) has no linked specimen
DS3-1174,NO_SPECIMEN,Hardened result (id=6893) has no linked specimen
DS3-1175,NO_SPECIMEN,Hardened result (id=6894) has no linked specimen
DS3-1176,NO_SPECIMEN,Hardened result (id=6895) has no linked specimen
DS3-1177,NO_SPECIMEN,Hardened result (id=6896) has no linked specimen
DS3-1178,NO_SPECIMEN,Hardened result (id=6897) has no linked specimen
DS3-1179,NO_SPECIMEN,Hardened result (id=6898) has no linked specimen
DS3-1180,NO_SPECIMEN,Hardened result (id=6899) has no linked specimen
DS3-1181,NO_SPECIMEN,Hardened result (id=6900) has no linked specimen
DS3-1182,NO_SPECIMEN,Hardened result (id=6901) has no linked specimen
DS3-1183,NO_SPECIMEN,Hardened result (id=6902) has no linked specimen
DS3-1184,NO_SPECIMEN,Hardened result (id=6903) has no linked specimen
DS3-1185,NO_SPECIMEN,Hardened result (id=6904) has no linked specimen
DS3-1186,NO_SPECIMEN,Hardened result (id=6905) has no linked specimen
DS3-1187,NO_SPECIMEN,Hardened result (id=6906) has no linked specimen
DS3-1188,NO_SPECIMEN,Hardened result (id=6907) has no linked specimen
DS3-1189,NO_SPECIMEN,Hardened result (id=6908) has no linked specimen
DS3-1190,NO_SPECIMEN,Hardened result (id=6909) has no linked specimen
DS3-1191,NO_SPECIMEN,Hardened result (id=6910) has no linked specimen
DS3-1192,NO_SPECIMEN,Hardened result (id=6911) has no linked specimen
DS3-1193,NO_SPECIMEN,Hardened result (id=6912) has no linked specimen
DS3-1194,NO_SPECIMEN,Hardened result (id=6913) has no linked specimen
DS3-1195,NO_SPECIMEN,Hardened result (id=6914) has no linked specimen
DS3-1196,NO_SPECIMEN,Hardened result (id=6915) has no linked specimen
DS3-1197,NO_SPECIMEN,Hardened result (id=6916) has no linked specimen
DS3-1198,NO_SPECIMEN,Hardened result (id=6917) has no linked specimen
DS3-1199,NO_SPECIMEN,Hardened result (id=6918) has no linked specimen
DS3-1200,NO_SPECIMEN,Hardened result (id=6919) has no linked specimen
DS3-1201,NO_SPECIMEN,Hardened result (id=6920) has no linked specimen
DS3-1202,NO_SPECIMEN,Hardened result (id=6921) has no linked specimen
DS3-1203,NO_SPECIMEN,Hardened result (id=6922) has no linked specimen
DS3-1204,NO_SPECIMEN,Hardened result (id=6923) has no linked specimen
DS3-1205,NO_SPECIMEN,Hardened result (id=6924) has no linked specimen
DS3-1206,NO_SPECIMEN,Hardened result (id=6925) has no linked specimen
DS3-1207,NO_SPECIMEN,Hardened result (id=6926) has no linked specimen
DS3-1208,NO_SPECIMEN,Hardened result (id=6927) has no linked specimen
DS3-1209,NO_SPECIMEN,Hardened result (id=6928) has no linked specimen
DS3-1210,NO_SPECIMEN,Hardened result (id=6929) has no linked specimen
DS3-1211,NO_SPECIMEN,Hardened result (id=6930) has no linked specimen
DS3-1212,NO_SPECIMEN,Hardened result (id=6931) has no linked specimen
DS3-1213,NO_SPECIMEN,Hardened result (id=6932) has no linked specimen
DS3-1214,NO_SPECIMEN,Hardened result (id=6933) has no linked specimen
DS3-1215,NO_SPECIMEN,Hardened result (id=6934) has no linked specimen
DS3-1216,NO_SPECIMEN,Hardened result (id=6935) has no linked specimen
DS3-1217,NO_SPECIMEN,Hardened result (id=6936) has no linked specimen
DS3-1218,NO_SPECIMEN,Hardened result (id=6937) has no linked specimen
DS3-1219,NO_SPECIMEN,Hardened result (id=6938) has no linked specimen
DS3-1220,NO_SPECIMEN,Hardened result (id=6939) has no linked specimen
DS3-1221,NO_SPECIMEN,Hardened result (id=6940) has no linked specimen
DS3-1222,NO_SPECIMEN,Hardened result (id=6941) has no linked specimen
DS3-1223,NO_SPECIMEN,Hardened result (id=6942) has no linked specimen
DS3-1224,NO_SPECIMEN,Hardened result (id=6943) has no linked specimen
DS3-1225,NO_SPECIMEN,Hardened result (id=6944) has no linked specimen
DS3-1226,NO_SPECIMEN,Hardened result (id=6945) has no linked specimen
DS3-1227,NO_SPECIMEN,Hardened result (id=6946) has no linked specimen
DS3-1228,NO_SPECIMEN,Hardened result (id=6947) has no linked specimen
DS3-1229,NO_SPECIMEN,Hardened result (id=6948) has no linked specimen
DS3-1230,NO_SPECIMEN,Hardened result (id=6949) has no linked specimen
DS3-1231,NO_SPECIMEN,Hardened result (id=6950) has no linked specimen
DS3-1232,NO_SPECIMEN,Hardened result (id=6951) has no linked specimen
DS3-1233,NO_SPECIMEN,Hardened result (id=6952) has no linked specimen
DS3-1234,NO_SPECIMEN,Hardened result (id=6953) has no linked specimen
DS3-1235,NO_SPECIMEN,Hardened result (id=6954) has no linked specimen
DS3-1236,NO_SPECIMEN,Hardened result (id=6955) has no linked specimen
DS3-1237,NO_SPECIMEN,Hardened result (id=6956) has no linked specimen
DS3-1238,NO_SPECIMEN,Hardened result (id=6957) has no linked specimen
DS3-1239,NO_SPECIMEN,Hardened result (id=6958) has no linked specimen
DS3-1240,NO_SPECIMEN,Hardened result (id=6959) has no linked specimen
DS3-1241,NO_SPECIMEN,Hardened result (id=6960) has no linked specimen
DS3-1242,NO_SPECIMEN,Hardened result (id=6961) has no linked specimen
DS3-1243,NO_SPECIMEN,Hardened result (id=6962) has no linked specimen
DS3-1244,NO_SPECIMEN,Hardened result (id=6963) has no linked specimen
DS3-1245,NO_SPECIMEN,Hardened result (id=6964) has no linked specimen
DS3-1246,NO_SPECIMEN,Hardened result (id=6965) has no linked specimen
DS3-1247,NO_SPECIMEN,Hardened result (id=6966) has no linked specimen
DS3-1248,NO_SPECIMEN,Hardened result (id=6967) has no linked specimen
DS3-1249,NO_SPECIMEN,Hardened result (id=6968) has no linked specimen
DS3-1250,NO_SPECIMEN,Hardened result (id=6969) has no linked specimen
DS3-1251,NO_SPECIMEN,Hardened result (id=6970) has no linked specimen
DS3-1252,NO_SPECIMEN,Hardened result (id=6971) has no linked specimen
DS3-1253,NO_SPECIMEN,Hardened result (id=6972) has no linked specimen
DS3-1254,NO_SPECIMEN,Hardened result (id=6973) has no linked specimen
DS3-1255,NO_SPECIMEN,Hardened result (id=6974) has no linked specimen
DS3-1256,NO_SPECIMEN,Hardened result (id=6975) has no linked specimen
DS3-1257,NO_SPECIMEN,Hardened result (id=6976) has no linked specimen
DS3-1258,NO_SPECIMEN,Hardened result (id=6977) has no linked specimen
DS3-1259,NO_SPECIMEN,Hardened result (id=6978) has no linked specimen
DS3-1260,NO_SPECIMEN,Hardened result (id=6979) has no linked specimen
DS3-1261,NO_SPECIMEN,Hardened result (id=6980) has no linked specimen
DS3-1262,NO_SPECIMEN,Hardened result (id=6981) has no linked specimen
DS3-1263,NO_SPECIMEN,Hardened result (id=6982) has no linked specimen
DS3-1264,NO_SPECIMEN,Hardened result (id=6983) has no linked specimen
DS3-1265,NO_SPECIMEN,Hardened result (id=6984) has no linked specimen
DS3-1266,NO_SPECIMEN,Hardened result (id=6985) has no linked specimen
DS3-1267,NO_SPECIMEN,Hardened result (id=6986) has no linked specimen
DS3-1268,NO_SPECIMEN,Hardened result (id=6987) has no linked specimen
DS3-1269,NO_SPECIMEN,Hardened result (id=6988) has no linked specimen
DS3-1270,NO_SPECIMEN,Hardened result (id=6989) has no linked specimen
DS3-1271,NO_SPECIMEN,Hardened result (id=6990) has no linked specimen
DS3-1272,NO_SPECIMEN,Hardened result (id=6991) has no linked specimen
DS3-1273,NO_SPECIMEN,Hardened result (id=6992) has no linked specimen
DS3-1274,NO_SPECIMEN,Hardened result (id=6993) has no linked specimen
DS3-1275,NO_SPECIMEN,Hardened result (id=6994) has no linked specimen
DS3-1276,NO_SPECIMEN,Hardened result (id=6995) has no linked specimen
DS3-1277,NO_SPECIMEN,Hardened result (id=6996) has no linked specimen
DS3-1278,NO_SPECIMEN,Hardened result (id=6997) has no linked specimen
DS3-1279,NO_SPECIMEN,Hardened result (id=6998) has no linked specimen
DS3-1280,NO_SPECIMEN,Hardened result (id=6999) has no linked specimen
DS3-1281,NO_SPECIMEN,Hardened result (id=7000) has no linked specimen
DS3-1282,NO_SPECIMEN,Hardened result (id=7001) has no linked specimen
DS3-1283,NO_SPECIMEN,Hardened result (id=7002) has no linked specimen
DS3-1284,NO_SPECIMEN,Hardened result (id=7003) has no linked specimen
DS3-1285,NO_SPECIMEN,Hardened result (id=7004) has no linked specimen
DS3-1286,NO_SPECIMEN,Hardened result (id=7005) has no linked specimen
DS3-1287,NO_SPECIMEN,Hardened result (id=7006) has no linked specimen
DS3-1288,NO_SPECIMEN,Hardened result (id=7007) has no linked specimen
DS3-1289,NO_SPECIMEN,Hardened result (id=7008) has no linked specimen
DS3-1290,NO_SPECIMEN,Hardened result (id=7009) has no linked specimen
DS3-1291,NO_SPECIMEN,Hardened result (id=7010) has no linked specimen
DS3-1292,NO_SPECIMEN,Hardened result (id=7011) has no linked specimen
DS3-1293,NO_SPECIMEN,Hardened result (id=7012) has no linked specimen
DS3-1294,NO_SPECIMEN,Hardened result (id=7013) has no linked specimen
DS3-1295,NO_SPECIMEN,Hardened result (id=7014) has no linked specimen
DS3-1296,NO_SPECIMEN,Hardened result (id=7015) has no linked specimen
DS3-1297,NO_SPECIMEN,Hardened result (id=7016) has no linked specimen
DS3-1298,NO_SPECIMEN,Hardened result (id=7017) has no linked specimen
DS3-1299,NO_SPECIMEN,Hardened result (id=7018) has no linked specimen
DS3-1300,NO_SPECIMEN,Hardened result (id=7019) has no linked specimen
DS3-1301,NO_SPECIMEN,Hardened result (id=7020) has no linked specimen
DS3-1302,NO_SPECIMEN,Hardened result (id=7021) has no linked specimen
DS3-1303,NO_SPECIMEN,Hardened result (id=7022) has no linked specimen
DS3-1304,NO_SPECIMEN,Hardened result (id=7023) has no linked specimen
DS3-1305,NO_SPECIMEN,Hardened result (id=7024) has no linked specimen
DS3-1306,NO_SPECIMEN,Hardened result (id=7025) has no linked specimen
DS3-1307,NO_SPECIMEN,Hardened result (id=7026) has no linked specimen
DS3-1308,NO_SPECIMEN,Hardened result (id=7027) has no linked specimen
DS3-1309,NO_SPECIMEN,Hardened result (id=7028) has no linked specimen
DS3-1310,NO_SPECIMEN,Hardened result (id=7029) has no linked specimen
DS3-1311,NO_SPECIMEN,Hardened result (id=7030) has no linked specimen
DS3-1312,NO_SPECIMEN,Hardened result (id=7031) has no linked specimen
DS3-1313,NO_SPECIMEN,Hardened result (id=7032) has no linked specimen
DS3-1314,NO_SPECIMEN,Hardened result (id=7033) has no linked specimen
DS3-1315,NO_SPECIMEN,Hardened result (id=7034) has no linked specimen
DS3-1316,NO_SPECIMEN,Hardened result (id=7035) has no linked specimen
DS3-1317,NO_SPECIMEN,Hardened result (id=7036) has no linked specimen
DS3-1318,NO_SPECIMEN,Hardened result (id=7037) has no linked specimen
DS3-1319,NO_SPECIMEN,Hardened result (id=7038) has no linked specimen
DS3-1320,NO_SPECIMEN,Hardened result (id=7039) has no linked specimen
DS3-1321,NO_SPECIMEN,Hardened result (id=7040) has no linked specimen
DS3-1322,NO_SPECIMEN,Hardened result (id=7041) has no linked specimen
DS3-1323,NO_SPECIMEN,Hardened result (id=7042) has no linked specimen
DS3-1324,NO_SPECIMEN,Hardened result (id=7043) has no linked specimen
DS3-1325,NO_SPECIMEN,Hardened result (id=7044) has no linked specimen
DS3-1326,NO_SPECIMEN,Hardened result (id=7045) has no linked specimen
DS3-1327,NO_SPECIMEN,Hardened result (id=7046) has no linked specimen
DS3-1328,NO_SPECIMEN,Hardened result (id=7047) has no linked specimen
DS3-1329,NO_SPECIMEN,Hardened result (id=7048) has no linked specimen
DS3-1330,NO_SPECIMEN,Hardened result (id=7049) has no linked specimen
DS3-1331,NO_SPECIMEN,Hardened result (id=7050) has no linked specimen
DS3-1332,NO_SPECIMEN,Hardened result (id=7051) has no linked specimen
DS3-1333,NO_SPECIMEN,Hardened result (id=7052) has no linked specimen
DS3-1334,NO_SPECIMEN,Hardened result (id=7053) has no linked specimen
DS3-1335,NO_SPECIMEN,Hardened result (id=7054) has no linked specimen
DS3-1336,NO_SPECIMEN,Hardened result (id=7055) has no linked specimen
DS3-1337,NO_SPECIMEN,Hardened result (id=7056) has no linked specimen
DS3-1338,NO_SPECIMEN,Hardened result (id=7057) has no linked specimen
DS3-1339,NO_SPECIMEN,Hardened result (id=7058) has no linked specimen
DS3-1340,NO_SPECIMEN,Hardened result (id=7059) has no linked specimen
DS3-1341,NO_SPECIMEN,Hardened result (id=7060) has no linked specimen
DS3-1342,NO_SPECIMEN,Hardened result (id=7061) has no linked specimen
DS3-1343,NO_SPECIMEN,Hardened result (id=7062) has no linked specimen
DS3-1344,NO_SPECIMEN,Hardened result (id=7063) has no linked specimen
DS3-1345,NO_SPECIMEN,Hardened result (id=7064) has no linked specimen
DS3-1346,NO_SPECIMEN,Hardened result (id=7065) has no linked specimen
DS3-1347,NO_SPECIMEN,Hardened result (id=7066) has no linked specimen
DS3-1348,NO_SPECIMEN,Hardened result (id=7067) has no linked specimen
DS3-1349,NO_SPECIMEN,Hardened result (id=7068) has no linked specimen
DS3-1350,NO_SPECIMEN,Hardened result (id=7069) has no linked specimen
DS3-1351,NO_SPECIMEN,Hardened result (id=7070) has no linked specimen
DS3-1352,NO_SPECIMEN,Hardened result (id=7071) has no linked specimen
DS3-1353,NO_SPECIMEN,Hardened result (id=7072) has no linked specimen
DS3-1354,NO_SPECIMEN,Hardened result (id=7073) has no linked specimen
DS3-1355,NO_SPECIMEN,Hardened result (id=7074) has no linked specimen
DS3-1356,NO_SPECIMEN,Hardened result (id=7075) has no linked specimen
DS3-1357,NO_SPECIMEN,Hardened result (id=7076) has no linked specimen
DS3-1358,NO_SPECIMEN,Hardened result (id=7077) has no linked specimen
DS3-1359,NO_SPECIMEN,Hardened result (id=7078) has no linked specimen
DS3-1360,NO_SPECIMEN,Hardened result (id=7079) has no linked specimen
DS3-1361,NO_SPECIMEN,Hardened result (id=7080) has no linked specimen
DS3-1362,NO_SPECIMEN,Hardened result (id=7081) has no linked specimen
DS3-1363,NO_SPECIMEN,Hardened result (id=7082) has no linked specimen
DS3-1364,NO_SPECIMEN,Hardened result (id=7083) has no linked specimen
DS3-1365,NO_SPECIMEN,Hardened result (id=7084) has no linked specimen
DS3-1366,NO_SPECIMEN,Hardened result (id=7085) has no linked specimen
DS3-1367,NO_SPECIMEN,Hardened result (id=7086) has no linked specimen
DS3-1368,NO_SPECIMEN,Hardened result (id=7087) has no linked specimen
DS3-1369,NO_SPECIMEN,Hardened result (id=7088) has no linked specimen
DS3-1370,NO_SPECIMEN,Hardened result (id=7089) has no linked specimen
DS3-1371,NO_SPECIMEN,Hardened result (id=7090) has no linked specimen
DS3-1372,NO_SPECIMEN,Hardened result (id=7091) has no linked specimen
DS3-1373,NO_SPECIMEN,Hardened result (id=7092) has no linked specimen
DS3-1374,NO_SPECIMEN,Hardened result (id=7093) has no linked specimen
DS3-1375,NO_SPECIMEN,Hardened result (id=7094) has no linked specimen
DS3-1376,NO_SPECIMEN,Hardened result (id=7095) has no linked specimen
DS3-1377,NO_SPECIMEN,Hardened result (id=7096) has no linked specimen
DS3-1378,NO_SPECIMEN,Hardened result (id=7097) has no linked specimen
DS3-1379,NO_SPECIMEN,Hardened result (id=7098) has no linked specimen
DS3-1380,NO_SPECIMEN,Hardened result (id=7099) has no linked specimen
DS3-1381,NO_SPECIMEN,Hardened result (id=7100) has no linked specimen
DS3-1382,NO_SPECIMEN,Hardened result (id=7101) has no linked specimen
DS3-1383,NO_SPECIMEN,Hardened result (id=7102) has no linked specimen
DS3-1384,NO_SPECIMEN,Hardened result (id=7103) has no linked specimen
DS3-1385,NO_SPECIMEN,Hardened result (id=7104) has no linked specimen
DS3-1386,NO_SPECIMEN,Hardened result (id=7105) has no linked specimen
DS3-1387,NO_SPECIMEN,Hardened result (id=7106) has no linked specimen
DS3-1388,NO_SPECIMEN,Hardened result (id=7107) has no linked specimen
DS3-1389,NO_SPECIMEN,Hardened result (id=7108) has no linked specimen
DS3-1390,NO_SPECIMEN,Hardened result (id=7109) has no linked specimen
DS3-1391,NO_SPECIMEN,Hardened result (id=7110) has no linked specimen
DS3-1392,NO_SPECIMEN,Hardened result (id=7111) has no linked specimen
DS3-1393,NO_SPECIMEN,Hardened result (id=7112) has no linked specimen
DS3-1394,NO_SPECIMEN,Hardened result (id=7113) has no linked specimen
DS3-1395,NO_SPECIMEN,Hardened result (id=7114) has no linked specimen
DS3-1396,NO_SPECIMEN,Hardened result (id=7115) has no linked specimen
DS3-1397,NO_SPECIMEN,Hardened result (id=7116) has no linked specimen
DS3-1398,NO_SPECIMEN,Hardened result (id=7117) has no linked specimen
DS3-1399,NO_SPECIMEN,Hardened result (id=7118) has no linked specimen
DS3-1400,NO_SPECIMEN,Hardened result (id=7119) has no linked specimen
DS3-1401,NO_SPECIMEN,Hardened result (id=7120) has no linked specimen
DS3-1402,NO_SPECIMEN,Hardened result (id=7121) has no linked specimen
DS3-1403,NO_SPECIMEN,Hardened result (id=7122) has no linked specimen
DS3-1404,NO_SPECIMEN,Hardened result (id=7123) has no linked specimen
DS3-1405,NO_SPECIMEN,Hardened result (id=7124) has no linked specimen
DS3-1406,NO_SPECIMEN,Hardened result (id=7125) has no linked specimen
DS3-1407,NO_SPECIMEN,Hardened result (id=7126) has no linked specimen
DS3-1408,NO_SPECIMEN,Hardened result (id=7127) has no linked specimen
DS3-1409,NO_SPECIMEN,Hardened result (id=7128) has no linked specimen
DS3-1410,NO_SPECIMEN,Hardened result (id=7129) has no linked specimen
DS3-1411,NO_SPECIMEN,Hardened result (id=7130) has no linked specimen
DS3-1412,NO_SPECIMEN,Hardened result (id=7131) has no linked specimen
DS3-1413,NO_SPECIMEN,Hardened result (id=7132) has no linked specimen
DS3-1414,NO_SPECIMEN,Hardened result (id=7133) has no linked specimen
DS3-1415,NO_SPECIMEN,Hardened result (id=7134) has no linked specimen
DS3-1416,NO_SPECIMEN,Hardened result (id=7135) has no linked specimen
DS3-1417,NO_SPECIMEN,Hardened result (id=7136) has no linked specimen
DS3-1418,NO_SPECIMEN,Hardened result (id=7137) has no linked specimen
DS3-1419,NO_SPECIMEN,Hardened result (id=7138) has no linked specimen
DS3-1420,NO_SPECIMEN,Hardened result (id=7139) has no linked specimen
DS3-1421,NO_SPECIMEN,Hardened result (id=7140) has no linked specimen
DS3-1422,NO_SPECIMEN,Hardened result (id=7141) has no linked specimen
DS3-1423,NO_SPECIMEN,Hardened result (id=7142) has no linked specimen
DS3-1424,NO_SPECIMEN,Hardened result (id=7143) has no linked specimen
DS3-1425,NO_SPECIMEN,Hardened result (id=7144) has no linked specimen
DS3-1426,NO_SPECIMEN,Hardened result (id=7145) has no linked specimen
DS3-1427,NO_SPECIMEN,Hardened result (id=7146) has no linked specimen
DS3-1428,NO_SPECIMEN,Hardened result (id=7147) has no linked specimen
DS3-1429,NO_SPECIMEN,Hardened result (id=7148) has no linked specimen
DS3-1430,NO_SPECIMEN,Hardened result (id=7149) has no linked specimen
DS3-1431,NO_SPECIMEN,Hardened result (id=7150) has no linked specimen
DS3-1432,NO_SPECIMEN,Hardened result (id=7151) has no linked specimen
DS3-1433,NO_SPECIMEN,Hardened result (id=7152) has no linked specimen
DS3-1434,NO_SPECIMEN,Hardened result (id=7153) has no linked specimen
DS3-1435,NO_SPECIMEN,Hardened result (id=7154) has no linked specimen
DS3-1436,NO_SPECIMEN,Hardened result (id=7155) has no linked specimen
DS3-1437,NO_SPECIMEN,Hardened result (id=7156) has no linked specimen
DS3-1438,NO_SPECIMEN,Hardened result (id=7157) has no linked specimen
DS3-1439,NO_SPECIMEN,Hardened result (id=7158) has no linked specimen
DS3-1440,NO_SPECIMEN,Hardened result (id=7159) has no linked specimen
DS3-1441,NO_SPECIMEN,Hardened result (id=7160) has no linked specimen
DS3-1442,NO_SPECIMEN,Hardened result (id=7161) has no linked specimen
DS3-1443,NO_SPECIMEN,Hardened result (id=7162) has no linked specimen
DS3-1444,NO_SPECIMEN,Hardened result (id=7163) has no linked specimen
DS3-1445,NO_SPECIMEN,Hardened result (id=7164) has no linked specimen
DS3-1446,NO_SPECIMEN,Hardened result (id=7165) has no linked specimen
DS3-1447,NO_SPECIMEN,Hardened result (id=7166) has no linked specimen
DS3-1448,NO_SPECIMEN,Hardened result (id=7167) has no linked specimen
DS3-1449,NO_SPECIMEN,Hardened result (id=7168) has no linked specimen
DS3-1450,NO_SPECIMEN,Hardened result (id=7169) has no linked specimen
DS3-1451,NO_SPECIMEN,Hardened result (id=7170) has no linked specimen
DS3-1452,NO_SPECIMEN,Hardened result (id=7171) has no linked specimen
DS3-1453,NO_SPECIMEN,Hardened result (id=7172) has no linked specimen
DS3-1454,NO_SPECIMEN,Hardened result (id=7173) has no linked specimen
DS3-1455,NO_SPECIMEN,Hardened result (id=7174) has no linked specimen
DS3-1456,NO_SPECIMEN,Hardened result (id=7175) has no linked specimen
DS3-1457,NO_SPECIMEN,Hardened result (id=7176) has no linked specimen
DS3-1458,NO_SPECIMEN,Hardened result (id=7177) has no linked specimen
DS3-1459,NO_SPECIMEN,Hardened result (id=7178) has no linked specimen
DS3-1460,NO_SPECIMEN,Hardened result (id=7179) has no linked specimen
DS3-1461,NO_SPECIMEN,Hardened result (id=7180) has no linked specimen
DS3-1462,NO_SPECIMEN,Hardened result (id=7181) has no linked specimen
DS3-1463,NO_SPECIMEN,Hardened result (id=7182) has no linked specimen
DS3-1464,NO_SPECIMEN,Hardened result (id=7183) has no linked specimen
DS3-1465,NO_SPECIMEN,Hardened result (id=7184) has no linked specimen
DS3-1466,NO_SPECIMEN,Hardened result (id=7185) has no linked specimen
DS3-1467,NO_SPECIMEN,Hardened result (id=7186) has no linked specimen
DS3-1468,NO_SPECIMEN,Hardened result (id=7187) has no linked specimen
DS3-1469,NO_SPECIMEN,Hardened result (id=7188) has no linked specimen
DS3-1470,NO_SPECIMEN,Hardened result (id=7189) has no linked specimen
DS3-1471,NO_SPECIMEN,Hardened result (id=7190) has no linked specimen
DS3-1472,NO_SPECIMEN,Hardened result (id=7191) has no linked specimen
DS3-1473,NO_SPECIMEN,Hardened result (id=7192) has no linked specimen
DS3-1474,NO_SPECIMEN,Hardened result (id=7193) has no linked specimen
DS3-1475,NO_SPECIMEN,Hardened result (id=7194) has no linked specimen
DS3-1476,NO_SPECIMEN,Hardened result (id=7195) has no linked specimen
DS3-1477,NO_SPECIMEN,Hardened result (id=7196) has no linked specimen
DS3-1478,NO_SPECIMEN,Hardened result (id=7197) has no linked specimen
DS3-1479,NO_SPECIMEN,Hardened result (id=7198) has no linked specimen
DS3-1480,NO_SPECIMEN,Hardened result (id=7199) has no linked specimen
DS3-1481,NO_SPECIMEN,Hardened result (id=7200) has no linked specimen
DS3-1482,NO_SPECIMEN,Hardened result (id=7201) has no linked specimen
DS3-1483,NO_SPECIMEN,Hardened result (id=7202) has no linked specimen
DS3-1484,NO_SPECIMEN,Hardened result (id=7203) has no linked specimen
DS3-1485,NO_SPECIMEN,Hardened result (id=7204) has no linked specimen
DS3-1486,NO_SPECIMEN,Hardened result (id=7205) has no linked specimen
DS3-1487,NO_SPECIMEN,Hardened result (id=7206) has no linked specimen
DS3-1488,NO_SPECIMEN,Hardened result (id=7207) has no linked specimen
DS3-1489,NO_SPECIMEN,Hardened result (id=7208) has no linked specimen
DS3-1490,NO_SPECIMEN,Hardened result (id=7209) has no linked specimen
DS3-1491,NO_SPECIMEN,Hardened result (id=7210) has no linked specimen
DS3-1492,NO_SPECIMEN,Hardened result (id=7211) has no linked specimen
DS3-1493,NO_SPECIMEN,Hardened result (id=7212) has no linked specimen
DS3-1494,NO_SPECIMEN,Hardened result (id=7213) has no linked specimen
DS3-1495,NO_SPECIMEN,Hardened result (id=7214) has no linked specimen
DS3-1496,NO_SPECIMEN,Hardened result (id=7215) has no linked specimen
DS3-1497,NO_SPECIMEN,Hardened result (id=7216) has no linked specimen
DS3-1498,NO_SPECIMEN,Hardened result (id=7217) has no linked specimen
DS3-1499,NO_SPECIMEN,Hardened result (id=7218) has no linked specimen
DS3-1500,NO_SPECIMEN,Hardened result (id=7219) has no linked specimen
DS3-1501,NO_SPECIMEN,Hardened result (id=7220) has no linked specimen
DS3-1502,NO_SPECIMEN,Hardened result (id=7221) has no linked specimen
DS3-1503,NO_SPECIMEN,Hardened result (id=7222) has no linked specimen
DS3-1504,NO_SPECIMEN,Hardened result (id=7223) has no linked specimen
DS3-1505,NO_SPECIMEN,Hardened result (id=7224) has no linked specimen
DS3-1506,NO_SPECIMEN,Hardened result (id=7225) has no linked specimen
DS3-1507,NO_SPECIMEN,Hardened result (id=7226) has no linked specimen
DS3-1508,NO_SPECIMEN,Hardened result (id=7227) has no linked specimen
DS3-1509,NO_SPECIMEN,Hardened result (id=7228) has no linked specimen
DS3-1510,NO_SPECIMEN,Hardened result (id=7229) has no linked specimen
DS3-1511,NO_SPECIMEN,Hardened result (id=7230) has no linked specimen
DS3-1512,NO_SPECIMEN,Hardened result (id=7231) has no linked specimen
DS3-1513,NO_SPECIMEN,Hardened result (id=7232) has no linked specimen
DS3-1514,NO_SPECIMEN,Hardened result (id=7233) has no linked specimen
DS3-1515,NO_SPECIMEN,Hardened result (id=7234) has no linked specimen
DS3-1516,NO_SPECIMEN,Hardened result (id=7235) has no linked specimen
DS3-1517,NO_SPECIMEN,Hardened result (id=7236) has no linked specimen
DS3-1518,NO_SPECIMEN,Hardened result (id=7237) has no linked specimen
DS3-1519,NO_SPECIMEN,Hardened result (id=7238) has no linked specimen
DS3-1520,NO_SPECIMEN,Hardened result (id=7239) has no linked specimen
DS3-1521,NO_SPECIMEN,Hardened result (id=7240) has no linked specimen
DS3-1522,NO_SPECIMEN,Hardened result (id=7241) has no linked specimen
DS3-1523,NO_SPECIMEN,Hardened result (id=7242) has no linked specimen
DS3-1524,NO_SPECIMEN,Hardened result (id=7243) has no linked specimen
DS3-1525,NO_SPECIMEN,Hardened result (id=7244) has no linked specimen
DS3-1526,NO_SPECIMEN,Hardened result (id=7245) has no linked specimen
DS3-1527,NO_SPECIMEN,Hardened result (id=7246) has no linked specimen
DS3-1528,NO_SPECIMEN,Hardened result (id=7247) has no linked specimen
DS3-1529,NO_SPECIMEN,Hardened result (id=7248) has no linked specimen
DS3-1530,NO_SPECIMEN,Hardened result (id=7249) has no linked specimen
DS3-1531,NO_SPECIMEN,Hardened result (id=7250) has no linked specimen
DS3-1532,NO_SPECIMEN,Hardened result (id=7251) has no linked specimen
DS3-1533,NO_SPECIMEN,Hardened result (id=7252) has no linked specimen
DS3-1534,NO_SPECIMEN,Hardened result (id=7253) has no linked specimen
DS3-1535,NO_SPECIMEN,Hardened result (id=7254) has no linked specimen
DS3-1536,NO_SPECIMEN,Hardened result (id=7255) has no linked specimen
DS3-1537,NO_SPECIMEN,Hardened result (id=7256) has no linked specimen
