mix_id,w_c_ratio,w_b_ratio,k_flag,wb_k_reported
4731,,0.5,FALSE,
23608,,0.5,FALSE,
6492,,0.5,FALSE,
6483,,0.5,FALSE,
4730,,0.5,FALSE,
4729,,0.5,FALSE,
4726,,0.5,FALSE,
4725,,0.5,FALSE,
6229,,0.5,FALSE,
4740,,0.5,FALSE,
4734,,0.5,FALSE,
12795,,0.5,TRUE,0.5
4704,,0.5,FALSE,
23376,,0.5,FALSE,
23375,,0.5,FALSE,
12551,,0.5,TRUE,0.5
23373,,0.5,FALSE,
4722,,0.5,FALSE,
12797,,0.5,TRUE,0.5
4766,,0.5,FALSE,
4767,,0.5,FALSE,
4768,,0.5,FALSE,
4769,,0.5,FALSE,
23370,,0.5,FALSE,
4721,,0.5,FALSE,
4718,,0.5,FALSE,
4717,,0.5,FALSE,
4707,,0.5,FALSE,
12550,,0.5,TRUE,0.5
23317,,0.5,FALSE,
23316,,0.5,FALSE,
23315,,0.5,FALSE,
12552,,0.5,TRUE,0.5
23314,,0.5,FALSE,
6202,,0.5,FALSE,
13278,,0.5,TRUE,0.5
13279,,0.5,TRUE,0.5
7781,0.5,0.5,FALSE,
12939,,0.5,TRUE,0.5
6162,,0.5,FALSE,
6161,,0.5,FALSE,
7780,0.5,0.5,FALSE,
13283,,0.5,TRUE,0.5
7797,0.5,0.5,FALSE,
7796,0.5,0.5,FALSE,
23760,,0.5,FALSE,
13284,,0.5,TRUE,0.5
537,0.5,0.5,FALSE,
13285,,0.5,TRUE,0.5
7795,0.5,0.5,FALSE,
7794,0.5,0.5,FALSE,
7793,0.5,0.5,FALSE,
6494,,0.5,FALSE,
6496,,0.5,FALSE,
5901,,0.5,FALSE,
13199,,0.5,TRUE,0.5
6497,,0.5,FALSE,
5902,,0.5,FALSE,
6498,,0.5,FALSE,
4713,,0.5,FALSE,
13252,,0.5,TRUE,0.5
6499,,0.5,FALSE,
23616,,0.5,FALSE,
6500,,0.5,FALSE,
7779,0.5,0.5,FALSE,
4701,,0.5,FALSE,
6181,,0.5,FALSE,
6182,,0.5,FALSE,
4761,,0.5,FALSE,
5903,,0.5,FALSE,
7778,0.5,0.5,FALSE,
7777,0.5,0.5,FALSE,
13253,,0.5,TRUE,0.5
7776,0.5,0.5,FALSE,
7775,0.5,0.5,FALSE,
7790,0.5,0.5,FALSE,
7789,0.5,0.5,FALSE,
5396,,0.5,FALSE,
7774,0.5,0.5,FALSE,
7788,0.5,0.5,FALSE,
23615,,0.5,FALSE,
6233,,0.5,FALSE,
6232,,0.5,FALSE,
4739,,0.5,FALSE,
4744,,0.5,FALSE,
4745,,0.5,FALSE,
4746,,0.5,FALSE,
5932,,0.5,FALSE,
4743,,0.5,FALSE,
23610,,0.5,FALSE,
4742,,0.5,FALSE,
13685,,0.5,TRUE,0.5
13687,,0.5,TRUE,0.5
4747,,0.5,FALSE,
4748,,0.5,FALSE,
4749,,0.5,FALSE,
4750,,0.5,FALSE,
4751,,0.5,FALSE,
4752,,0.5,FALSE,
4753,,0.5,FALSE,
4741,,0.5,FALSE,
5933,,0.5,FALSE,
23609,,0.5,FALSE,
4758,,0.5,FALSE,
4759,,0.5,FALSE,
5935,,0.5,FALSE,
4760,,0.5,FALSE,
4738,,0.5,FALSE,
4737,,0.5,FALSE,
4736,,0.5,FALSE,
4735,,0.5,FALSE,
4733,,0.5,FALSE,
5255,,0.499,FALSE,
5254,,0.499,FALSE,
13688,,0.499,TRUE,0.5
5258,,0.499,FALSE,
5253,,0.499,FALSE,
5256,,0.499,FALSE,
5260,,0.499,FALSE,
5261,,0.499,FALSE,
5262,,0.499,FALSE,
13692,,0.499,TRUE,0.5
5259,,0.499,FALSE,
5257,,0.499,FALSE,
848,1.11,0.499,FALSE,
4865,,0.498,FALSE,
4866,,0.498,FALSE,
6158,,0.498,FALSE,
4867,,0.498,FALSE,
4864,,0.498,FALSE,
1005,1.1,0.498,FALSE,
13491,,0.498,TRUE,0.5
937,1.22,0.497,FALSE,
1022,1.1,0.497,FALSE,
13395,,0.497,TRUE,0.49
897,1.11,0.497,FALSE,
998,1.1,0.497,FALSE,
865,1.1,0.497,FALSE,
13690,,0.497,TRUE,0.5
960,1.11,0.496,FALSE,
841,1.1,0.495,FALSE,
278,0.75,0.492,FALSE,
277,0.75,0.492,FALSE,
13716,,0.492,TRUE,0.43
13717,,0.492,TRUE,0.43
279,0.75,0.492,FALSE,
276,0.75,0.492,FALSE,
275,0.75,0.492,FALSE,
5297,,0.49,FALSE,
695,1.22,0.49,FALSE,
700,0.81,0.49,FALSE,
710,0.81,0.49,FALSE,
23580,,0.49,FALSE,
23579,,0.49,FALSE,
23563,,0.49,FALSE,
23564,,0.49,FALSE,
23565,,0.49,FALSE,
716,0.81,0.49,FALSE,
725,1.22,0.49,FALSE,
719,1.22,0.49,FALSE,
23566,,0.49,FALSE,
23511,,0.49,FALSE,
23581,,0.49,FALSE,
23582,,0.49,FALSE,
4486,,0.49,FALSE,
4487,,0.49,FALSE,
4477,,0.49,FALSE,
4478,,0.49,FALSE,
4479,,0.49,FALSE,
4480,,0.49,FALSE,
4481,,0.49,FALSE,
4482,,0.49,FALSE,
4483,,0.49,FALSE,
4484,,0.49,FALSE,
4485,,0.49,FALSE,
7771,0.49,0.49,FALSE,
7772,0.49,0.49,FALSE,
7760,0.49,0.49,FALSE,
7761,0.49,0.49,FALSE,
7762,0.49,0.49,FALSE,
7763,0.49,0.49,FALSE,
7764,0.49,0.49,FALSE,
7765,0.49,0.49,FALSE,
7766,0.49,0.49,FALSE,
7767,0.49,0.49,FALSE,
7768,0.49,0.49,FALSE,
7769,0.49,0.49,FALSE,
7770,0.49,0.49,FALSE,
5313,,0.49,FALSE,
5118,,0.49,FALSE,
811,0.49,0.49,FALSE,
810,0.49,0.49,FALSE,
809,0.49,0.49,FALSE,
5276,,0.49,FALSE,
5277,,0.49,FALSE,
5296,,0.49,FALSE,
5314,,0.49,FALSE,
780,0.49,0.49,FALSE,
779,0.49,0.49,FALSE,
540,0.49,0.49,FALSE,
541,0.49,0.49,FALSE,
542,0.49,0.49,FALSE,
556,0.49,0.49,FALSE,
568,0.49,0.49,FALSE,
575,0.49,0.49,FALSE,
592,0.49,0.49,FALSE,
598,0.49,0.49,FALSE,
23342,,0.49,FALSE,
778,0.49,0.49,FALSE,
652,0.81,0.49,FALSE,
653,1.22,0.49,FALSE,
655,1.22,0.49,FALSE,
661,1.22,0.49,FALSE,
13563,,0.49,TRUE,1.08
668,1.22,0.49,FALSE,
670,0.81,0.49,FALSE,
23598,,0.49,FALSE,
23597,,0.49,FALSE,
23596,,0.49,FALSE,
23595,,0.49,FALSE,
677,0.81,0.49,FALSE,
680,0.81,0.49,FALSE,
682,1.22,0.49,FALSE,
693,0.81,0.49,FALSE,
23513,,0.49,FALSE,
4469,,0.489,FALSE,
4455,,0.489,FALSE,
13081,,0.488,TRUE,0.49
13224,,0.488,TRUE,0.49
12883,,0.488,TRUE,0.49
12865,,0.488,TRUE,0.49
13099,,0.488,TRUE,0.49
12856,,0.488,TRUE,0.49
13093,,0.488,TRUE,0.49
13111,,0.488,TRUE,0.49
12826,,0.488,TRUE,0.49
12895,,0.488,TRUE,0.49
12877,,0.488,TRUE,0.49
12844,,0.488,TRUE,0.49
12838,,0.488,TRUE,0.49
293,0.93,0.487,FALSE,
299,0.94,0.487,FALSE,
298,0.94,0.487,FALSE,
297,0.94,0.487,FALSE,
291,0.93,0.487,FALSE,
296,0.94,0.487,FALSE,
290,0.93,0.487,FALSE,
292,0.93,0.487,FALSE,
295,0.94,0.487,FALSE,
294,0.93,0.487,FALSE,
1033,1.3,0.486,FALSE,
876,1.3,0.486,FALSE,
5490,,0.485,FALSE,
5538,,0.485,FALSE,
5514,,0.485,FALSE,
5526,,0.485,FALSE,
1004,0.64,0.485,FALSE,
5478,,0.485,FALSE,
5502,,0.485,FALSE,
5464,,0.484,FALSE,
403,1.27,0.484,FALSE,
847,0.64,0.484,FALSE,
5413,,0.484,FALSE,
5445,,0.484,FALSE,
23834,,0.481,FALSE,
13618,,0.481,TRUE,0.43
4900,,0.481,FALSE,
13715,,0.481,TRUE,0.42
6024,,0.48,FALSE,
6023,,0.48,FALSE,
6020,,0.48,FALSE,
6022,,0.48,FALSE,
5302,,0.48,FALSE,
23354,,0.48,FALSE,
23353,,0.48,FALSE,
773,0.48,0.48,FALSE,
772,0.48,0.48,FALSE,
771,0.48,0.48,FALSE,
770,0.48,0.48,FALSE,
769,0.48,0.48,FALSE,
6021,,0.48,FALSE,
401,0.95,0.48,FALSE,
6174,,0.48,FALSE,
32,0.6,0.48,FALSE,
6173,,0.48,FALSE,
6030,,0.48,FALSE,
26,0.53,0.48,FALSE,
6164,,0.48,FALSE,
6163,,0.48,FALSE,
6032,,0.48,FALSE,
6029,,0.48,FALSE,
6028,,0.48,FALSE,
999,0.7,0.48,FALSE,
58,0.96,0.48,FALSE,
6026,,0.48,FALSE,
4779,,0.48,FALSE,
23340,,0.48,FALSE,
23341,,0.48,FALSE,
13733,,0.48,TRUE,0.48
7751,0.48,0.48,FALSE,
7752,0.48,0.48,FALSE,
7753,0.48,0.48,FALSE,
7754,0.48,0.48,FALSE,
7755,0.48,0.48,FALSE,
7756,0.48,0.48,FALSE,
23418,,0.48,FALSE,
7757,0.48,0.48,FALSE,
7758,0.48,0.48,FALSE,
7759,0.48,0.48,FALSE,
62,0.48,0.48,FALSE,
25,0.48,0.48,FALSE,
24,0.6,0.48,FALSE,
18,0.53,0.48,FALSE,
5475,,0.48,FALSE,
8,0.69,0.48,FALSE,
9,0.69,0.48,FALSE,
12,0.6,0.48,FALSE,
13,0.6,0.48,FALSE,
15,0.48,0.48,FALSE,
65,0.69,0.48,FALSE,
47,0.53,0.48,FALSE,
6025,,0.48,FALSE,
6027,,0.48,FALSE,
73,0.69,0.48,FALSE,
23403,,0.48,FALSE,
23402,,0.48,FALSE,
23390,,0.48,FALSE,
55,0.6,0.48,FALSE,
54,0.96,0.48,FALSE,
5252,,0.48,FALSE,
5251,,0.48,FALSE,
5250,,0.48,FALSE,
5249,,0.48,FALSE,
5248,,0.48,FALSE,
5247,,0.48,FALSE,
5246,,0.48,FALSE,
5245,,0.48,FALSE,
5244,,0.48,FALSE,
4788,,0.48,FALSE,
812,0.48,0.48,FALSE,
813,0.48,0.48,FALSE,
23382,,0.48,FALSE,
23380,,0.48,FALSE,
23379,,0.48,FALSE,
23339,,0.48,FALSE,
23338,,0.48,FALSE,
5427,,0.48,FALSE,
5426,,0.48,FALSE,
5425,,0.48,FALSE,
13162,,0.48,TRUE,0.48
45,0.96,0.48,FALSE,
842,0.7,0.48,FALSE,
44,0.48,0.48,FALSE,
43,0.69,0.48,FALSE,
42,0.96,0.48,FALSE,
5282,,0.48,FALSE,
5456,,0.48,FALSE,
13537,,0.48,TRUE,0.42
13538,,0.48,TRUE,0.42
13539,,0.48,TRUE,0.42
13540,,0.48,TRUE,0.42
53,0.6,0.48,FALSE,
5405,,0.48,FALSE,
6214,,0.48,FALSE,
6213,,0.48,FALSE,
5403,,0.48,FALSE,
5402,,0.48,FALSE,
5404,,0.48,FALSE,
51,0.53,0.48,FALSE,
6204,,0.48,FALSE,
6203,,0.48,FALSE,
6194,,0.48,FALSE,
6193,,0.48,FALSE,
5401,,0.48,FALSE,
6184,,0.48,FALSE,
6183,,0.48,FALSE,
7746,0.48,0.48,FALSE,
7747,0.48,0.48,FALSE,
5243,,0.48,FALSE,
7748,0.48,0.48,FALSE,
5400,,0.48,FALSE,
5399,,0.48,FALSE,
5398,,0.48,FALSE,
41,0.96,0.48,FALSE,
50,0.53,0.48,FALSE,
23404,,0.48,FALSE,
56,0.69,0.48,FALSE,
4782,,0.48,FALSE,
5319,,0.48,FALSE,
39,0.48,0.48,FALSE,
35,0.48,0.48,FALSE,
34,0.53,0.48,FALSE,
4785,,0.48,FALSE,
7749,0.48,0.48,FALSE,
7750,0.48,0.48,FALSE,
48,0.96,0.48,FALSE,
6034,,0.48,FALSE,
6033,,0.48,FALSE,
6031,,0.48,FALSE,
405,0.81,0.48,FALSE,
8161,,0.479,FALSE,
4897,,0.479,FALSE,
6466,,0.475,FALSE,
6468,,0.475,FALSE,
13090,,0.475,TRUE,0.48
6465,,0.475,FALSE,
6481,,0.475,FALSE,
6477,,0.475,FALSE,
12835,,0.475,TRUE,0.48
6474,,0.475,FALSE,
13078,,0.475,TRUE,0.48
6470,,0.475,FALSE,
6480,,0.475,FALSE,
12823,,0.475,TRUE,0.48
6469,,0.475,FALSE,
6472,,0.475,FALSE,
12892,,0.475,TRUE,0.48
12853,,0.475,TRUE,0.48
12880,,0.475,TRUE,0.48
12862,,0.475,TRUE,0.48
6478,,0.475,FALSE,
6482,,0.475,FALSE,
6467,,0.475,FALSE,
13096,,0.475,TRUE,0.48
6475,,0.475,FALSE,
6473,,0.475,FALSE,
6471,,0.475,FALSE,
8152,,0.475,FALSE,
12874,,0.475,TRUE,0.48
12841,,0.475,TRUE,0.48
6476,,0.475,FALSE,
6479,,0.475,FALSE,
13108,,0.475,TRUE,0.48
13159,,0.474,TRUE,0.47
12954,,0.474,TRUE,0.47
13650,,0.473,TRUE,0.42
859,0.66,0.473,FALSE,
300,0.94,0.472,FALSE,
273,0.75,0.472,FALSE,
303,0.94,0.472,FALSE,
272,0.75,0.472,FALSE,
274,0.75,0.472,FALSE,
301,0.94,0.472,FALSE,
271,0.75,0.472,FALSE,
270,0.75,0.472,FALSE,
302,0.94,0.472,FALSE,
1016,0.66,0.472,FALSE,
304,0.94,0.472,FALSE,
13396,,0.471,TRUE,0.49
4452,,0.471,FALSE,
4453,,0.471,FALSE,
4467,,0.471,FALSE,
4466,,0.471,FALSE,
23425,,0.47,FALSE,
5376,,0.47,FALSE,
5372,,0.47,FALSE,
567,0.47,0.47,FALSE,
831,0.47,0.47,FALSE,
570,1.17,0.47,FALSE,
5374,,0.47,FALSE,
560,0.78,0.47,FALSE,
7740,0.47,0.47,FALSE,
7739,0.47,0.47,FALSE,
5370,,0.47,FALSE,
645,0.47,0.47,FALSE,
749,0.47,0.47,FALSE,
5371,,0.47,FALSE,
4423,,0.47,FALSE,
4424,,0.47,FALSE,
4425,,0.47,FALSE,
5379,,0.47,FALSE,
7733,0.47,0.47,FALSE,
4426,,0.47,FALSE,
7738,0.47,0.47,FALSE,
13330,,0.47,TRUE,0.47
7737,0.47,0.47,FALSE,
5375,,0.47,FALSE,
646,0.47,0.47,FALSE,
7736,0.47,0.47,FALSE,
558,1.17,0.47,FALSE,
23593,,0.47,FALSE,
23592,,0.47,FALSE,
23591,,0.47,FALSE,
23806,,0.47,FALSE,
5802,,0.47,FALSE,
23594,,0.47,FALSE,
574,0.47,0.47,FALSE,
7741,0.47,0.47,FALSE,
7743,0.47,0.47,FALSE,
7735,0.47,0.47,FALSE,
5373,,0.47,FALSE,
5378,,0.47,FALSE,
7742,0.47,0.47,FALSE,
7745,0.47,0.47,FALSE,
23397,,0.47,FALSE,
7744,0.47,0.47,FALSE,
7734,0.47,0.47,FALSE,
593,0.78,0.47,FALSE,
5377,,0.47,FALSE,
5420,,0.468,FALSE,
5799,,0.468,FALSE,
4891,,0.468,FALSE,
5452,,0.468,FALSE,
4888,,0.468,FALSE,
5471,,0.468,FALSE,
12869,,0.467,TRUE,0.47
12848,,0.467,TRUE,0.47
12830,,0.467,TRUE,0.47
13085,,0.467,TRUE,0.47
13103,,0.467,TRUE,0.47
12666,,0.467,TRUE,0.47
12887,,0.467,TRUE,0.47
13328,,0.467,TRUE,0.47
12871,,0.466,TRUE,0.47
13105,,0.466,TRUE,0.47
12832,,0.466,TRUE,0.47
12889,,0.466,TRUE,0.47
12850,,0.466,TRUE,0.47
13087,,0.466,TRUE,0.47
13326,,0.466,TRUE,0.47
13329,,0.465,TRUE,0.47
13324,,0.464,TRUE,0.46
13323,,0.464,TRUE,0.46
13327,,0.463,TRUE,0.46
930,1.46,0.463,FALSE,
940,1.16,0.463,FALSE,
13325,,0.462,TRUE,0.46
377,0.72,0.462,FALSE,
378,0.72,0.462,FALSE,
375,0.72,0.462,FALSE,
376,0.72,0.462,FALSE,
379,0.72,0.462,FALSE,
916,1.24,0.461,FALSE,
979,1.24,0.461,FALSE,
7726,0.46,0.46,FALSE,
8154,,0.46,FALSE,
8162,,0.46,FALSE,
8195,,0.46,FALSE,
8164,,0.46,FALSE,
8192,,0.46,FALSE,
23578,,0.46,FALSE,
23577,,0.46,FALSE,
23576,,0.46,FALSE,
8179,,0.46,FALSE,
23575,,0.46,FALSE,
23559,,0.46,FALSE,
23560,,0.46,FALSE,
23561,,0.46,FALSE,
23562,,0.46,FALSE,
5307,,0.46,FALSE,
23435,,0.46,FALSE,
5287,,0.46,FALSE,
23837,,0.46,FALSE,
23838,,0.46,FALSE,
23839,,0.46,FALSE,
23840,,0.46,FALSE,
23841,,0.46,FALSE,
8173,,0.46,FALSE,
8172,,0.46,FALSE,
8171,,0.46,FALSE,
23842,,0.46,FALSE,
23843,,0.46,FALSE,
23844,,0.46,FALSE,
23845,,0.46,FALSE,
23846,,0.46,FALSE,
23847,,0.46,FALSE,
23848,,0.46,FALSE,
5267,,0.46,FALSE,
23849,,0.46,FALSE,
23850,,0.46,FALSE,
23851,,0.46,FALSE,
23852,,0.46,FALSE,
8114,,0.46,FALSE,
23322,,0.46,FALSE,
889,1.18,0.46,FALSE,
8121,,0.46,FALSE,
922,0.67,0.46,FALSE,
8125,,0.46,FALSE,
8127,,0.46,FALSE,
7717,0.46,0.46,FALSE,
7718,0.46,0.46,FALSE,
8128,,0.46,FALSE,
7730,0.46,0.46,FALSE,
23323,,0.46,FALSE,
23324,,0.46,FALSE,
23325,,0.46,FALSE,
7731,0.46,0.46,FALSE,
23434,,0.46,FALSE,
7732,0.46,0.46,FALSE,
7719,0.46,0.46,FALSE,
7720,0.46,0.46,FALSE,
7721,0.46,0.46,FALSE,
952,1.18,0.46,FALSE,
7722,0.46,0.46,FALSE,
7723,0.46,0.46,FALSE,
7724,0.46,0.46,FALSE,
7725,0.46,0.46,FALSE,
985,0.67,0.46,FALSE,
7727,0.46,0.46,FALSE,
7728,0.46,0.46,FALSE,
7729,0.46,0.46,FALSE,
8134,,0.46,FALSE,
8140,,0.46,FALSE,
1015,0.63,0.46,FALSE,
858,0.62,0.459,FALSE,
12570,,0.458,TRUE,0.46
878,0.77,0.458,FALSE,
12750,,0.458,TRUE,0.46
5527,,0.457,FALSE,
5515,,0.457,FALSE,
6510,,0.457,FALSE,
5479,,0.457,FALSE,
5539,,0.457,FALSE,
13718,,0.457,TRUE,0.4
835,0.77,0.457,FALSE,
6511,,0.457,FALSE,
6512,,0.457,FALSE,
6513,,0.457,FALSE,
5503,,0.457,FALSE,
5491,,0.457,FALSE,
13137,,0.456,TRUE,0.4
992,0.77,0.456,FALSE,
1035,0.77,0.456,FALSE,
23830,,0.456,FALSE,
854,0.77,0.456,FALSE,
1011,0.77,0.456,FALSE,
4642,,0.455,FALSE,
328,0.63,0.455,FALSE,
329,0.63,0.455,FALSE,
13763,,0.455,TRUE,0.45
4664,,0.455,FALSE,
4663,,0.455,FALSE,
4662,,0.455,FALSE,
4654,,0.455,FALSE,
4653,,0.455,FALSE,
4652,,0.455,FALSE,
4634,,0.455,FALSE,
4633,,0.455,FALSE,
4632,,0.455,FALSE,
4644,,0.455,FALSE,
4643,,0.455,FALSE,
327,0.63,0.455,FALSE,
4624,,0.455,FALSE,
4623,,0.455,FALSE,
4622,,0.455,FALSE,
325,0.63,0.455,FALSE,
326,0.63,0.455,FALSE,
12576,,0.454,TRUE,0.45
12663,,0.454,TRUE,0.45
12648,,0.454,TRUE,0.45
12636,,0.454,TRUE,0.45
12588,,0.454,TRUE,0.45
12621,,0.454,TRUE,0.45
12624,,0.454,TRUE,0.45
12615,,0.454,TRUE,0.45
12654,,0.454,TRUE,0.45
12690,,0.454,TRUE,0.45
12603,,0.454,TRUE,0.45
12609,,0.454,TRUE,0.45
12729,,0.454,TRUE,0.45
12567,,0.454,TRUE,0.45
12582,,0.454,TRUE,0.45
12630,,0.454,TRUE,0.45
12594,,0.454,TRUE,0.45
12597,,0.454,TRUE,0.45
12738,,0.454,TRUE,0.45
12702,,0.454,TRUE,0.45
12642,,0.454,TRUE,0.45
935,1.45,0.453,FALSE,
13719,,0.453,TRUE,0.4
12705,,0.453,TRUE,0.45
13720,,0.452,TRUE,0.4
5721,,0.451,FALSE,
6612,,0.451,FALSE,
13262,,0.451,TRUE,0.45
6594,,0.451,FALSE,
6630,,0.451,FALSE,
6576,,0.451,FALSE,
5572,,0.45,FALSE,
5576,,0.45,FALSE,
5579,,0.45,FALSE,
5580,,0.45,FALSE,
5577,,0.45,FALSE,
5581,,0.45,FALSE,
5584,,0.45,FALSE,
5585,,0.45,FALSE,
5586,,0.45,FALSE,
5582,,0.45,FALSE,
5583,,0.45,FALSE,
5589,,0.45,FALSE,
5590,,0.45,FALSE,
5591,,0.45,FALSE,
5587,,0.45,FALSE,
5588,,0.45,FALSE,
5607,,0.45,FALSE,
23229,,0.45,FALSE,
23228,,0.45,FALSE,
5609,,0.45,FALSE,
5610,,0.45,FALSE,
5624,,0.45,FALSE,
5626,,0.45,FALSE,
5622,,0.45,FALSE,
5623,,0.45,FALSE,
5640,,0.45,FALSE,
5641,,0.45,FALSE,
5637,,0.45,FALSE,
5638,,0.45,FALSE,
5354,,0.45,FALSE,
5329,,0.45,FALSE,
23803,,0.45,FALSE,
12606,,0.45,TRUE,0.45
5110,,0.45,FALSE,
5109,,0.45,FALSE,
5108,,0.45,FALSE,
5107,,0.45,FALSE,
856,1.15,0.45,FALSE,
4941,,0.45,FALSE,
906,1.16,0.45,FALSE,
5724,,0.45,FALSE,
4956,,0.45,FALSE,
4955,,0.45,FALSE,
4953,,0.45,FALSE,
4951,,0.45,FALSE,
4950,,0.45,FALSE,
4949,,0.45,FALSE,
4948,,0.45,FALSE,
4947,,0.45,FALSE,
4952,,0.45,FALSE,
4946,,0.45,FALSE,
4945,,0.45,FALSE,
4944,,0.45,FALSE,
4943,,0.45,FALSE,
5759,,0.45,FALSE,
5764,,0.45,FALSE,
4939,,0.45,FALSE,
4938,,0.45,FALSE,
4937,,0.45,FALSE,
4935,,0.45,FALSE,
4934,,0.45,FALSE,
4933,,0.45,FALSE,
4931,,0.45,FALSE,
4930,,0.45,FALSE,
4929,,0.45,FALSE,
4932,,0.45,FALSE,
4928,,0.45,FALSE,
4927,,0.45,FALSE,
4926,,0.45,FALSE,
4925,,0.45,FALSE,
4923,,0.45,FALSE,
4921,,0.45,FALSE,
4920,,0.45,FALSE,
4922,,0.45,FALSE,
4919,,0.45,FALSE,
4918,,0.45,FALSE,
4917,,0.45,FALSE,
969,1.16,0.45,FALSE,
12732,,0.45,TRUE,0.45
12723,,0.45,TRUE,0.45
12720,,0.45,TRUE,0.45
12717,,0.45,TRUE,0.45
12714,,0.45,TRUE,0.45
12711,,0.45,TRUE,0.45
12708,,0.45,TRUE,0.45
13780,,0.45,TRUE,0.45
13721,,0.45,TRUE,0.4
5876,,0.45,FALSE,
5877,,0.45,FALSE,
5878,,0.45,FALSE,
13706,,0.45,TRUE,0.45
5879,,0.45,FALSE,
1013,1.16,0.45,FALSE,
5908,,0.45,FALSE,
5909,,0.45,FALSE,
5911,,0.45,FALSE,
5940,,0.45,FALSE,
5941,,0.45,FALSE,
5942,,0.45,FALSE,
5943,,0.45,FALSE,
4940,,0.45,FALSE,
4924,,0.45,FALSE,
4936,,0.45,FALSE,
4942,,0.45,FALSE,
4954,,0.45,FALSE,
4684,,0.45,FALSE,
5578,,0.45,FALSE,
4685,,0.45,FALSE,
5608,,0.45,FALSE,
5723,,0.45,FALSE,
5910,,0.45,FALSE,
5972,,0.45,FALSE,
5973,,0.45,FALSE,
5974,,0.45,FALSE,
5975,,0.45,FALSE,
4679,,0.45,FALSE,
5611,,0.45,FALSE,
5625,,0.45,FALSE,
5639,,0.45,FALSE,
6069,,0.45,FALSE,
4678,,0.45,FALSE,
4677,,0.45,FALSE,
4673,,0.45,FALSE,
4672,,0.45,FALSE,
4671,,0.45,FALSE,
6004,,0.45,FALSE,
6005,,0.45,FALSE,
6006,,0.45,FALSE,
6007,,0.45,FALSE,
6564,,0.45,FALSE,
4683,,0.45,FALSE,
12573,,0.45,TRUE,0.45
6102,,0.45,FALSE,
6035,,0.45,FALSE,
6036,,0.45,FALSE,
6037,,0.45,FALSE,
6038,,0.45,FALSE,
6039,,0.45,FALSE,
6040,,0.45,FALSE,
6041,,0.45,FALSE,
6042,,0.45,FALSE,
6542,,0.45,FALSE,
6051,,0.45,FALSE,
6052,,0.45,FALSE,
6053,,0.45,FALSE,
6054,,0.45,FALSE,
6055,,0.45,FALSE,
6056,,0.45,FALSE,
6057,,0.45,FALSE,
6058,,0.45,FALSE,
12579,,0.45,TRUE,0.45
12585,,0.45,TRUE,0.45
12591,,0.45,TRUE,0.45
12600,,0.45,TRUE,0.45
6067,,0.45,FALSE,
6068,,0.45,FALSE,
6070,,0.45,FALSE,
6071,,0.45,FALSE,
6072,,0.45,FALSE,
6073,,0.45,FALSE,
6074,,0.45,FALSE,
6083,,0.45,FALSE,
6084,,0.45,FALSE,
6085,,0.45,FALSE,
6086,,0.45,FALSE,
6087,,0.45,FALSE,
6088,,0.45,FALSE,
6089,,0.45,FALSE,
6090,,0.45,FALSE,
12612,,0.45,TRUE,0.45
12618,,0.45,TRUE,0.45
6099,,0.45,FALSE,
6100,,0.45,FALSE,
6101,,0.45,FALSE,
6103,,0.45,FALSE,
6104,,0.45,FALSE,
6105,,0.45,FALSE,
6106,,0.45,FALSE,
12627,,0.45,TRUE,0.45
12633,,0.45,TRUE,0.45
12639,,0.45,TRUE,0.45
12645,,0.45,TRUE,0.45
12657,,0.45,TRUE,0.45
12660,,0.45,TRUE,0.45
12669,,0.45,TRUE,0.45
12672,,0.45,TRUE,0.45
23431,,0.45,FALSE,
23432,,0.45,FALSE,
23433,,0.45,FALSE,
12675,,0.45,TRUE,0.45
12678,,0.45,TRUE,0.45
12681,,0.45,TRUE,0.45
7701,0.45,0.45,FALSE,
7700,0.45,0.45,FALSE,
12684,,0.45,TRUE,0.45
7699,0.45,0.45,FALSE,
7698,0.45,0.45,FALSE,
12693,,0.45,TRUE,0.45
4471,,0.45,FALSE,
4470,,0.45,FALSE,
7697,0.45,0.45,FALSE,
12699,,0.45,TRUE,0.45
7696,0.45,0.45,FALSE,
7695,0.45,0.45,FALSE,
7694,0.45,0.45,FALSE,
7693,0.45,0.45,FALSE,
7716,0.45,0.45,FALSE,
7715,0.45,0.45,FALSE,
7714,0.45,0.45,FALSE,
7713,0.45,0.45,FALSE,
7712,0.45,0.45,FALSE,
7711,0.45,0.45,FALSE,
7710,0.45,0.45,FALSE,
7691,0.45,0.45,FALSE,
7690,0.45,0.45,FALSE,
7689,0.45,0.45,FALSE,
7688,0.45,0.45,FALSE,
7687,0.45,0.45,FALSE,
7686,0.45,0.45,FALSE,
7685,0.45,0.45,FALSE,
23444,,0.45,FALSE,
23445,,0.45,FALSE,
7692,0.45,0.45,FALSE,
7684,0.45,0.45,FALSE,
7683,0.45,0.45,FALSE,
7682,0.45,0.45,FALSE,
7709,0.45,0.45,FALSE,
7708,0.45,0.45,FALSE,
7707,0.45,0.45,FALSE,
7706,0.45,0.45,FALSE,
7705,0.45,0.45,FALSE,
7704,0.45,0.45,FALSE,
7703,0.45,0.45,FALSE,
7702,0.45,0.45,FALSE,
7653,0.45,0.45,FALSE,
6518,,0.45,FALSE,
7652,0.45,0.45,FALSE,
7651,0.45,0.45,FALSE,
12741,,0.45,TRUE,0.45
12747,,0.45,TRUE,0.45
4457,,0.45,FALSE,
